index,Date,Region,Thermal Generation Actual (in MW),Thermal Generation Estimated (in MW),Nuclear Generation Actual (in MW),Nuclear Generation Estimated (in MW),Hydro Generation Actual (in MW),Hydro Generation Estimated (in MW)
3769,26/9/2019,Eastern,513.67,391.97,,,86.01,73.80
3770,26/9/2019,NorthEastern,34.94,32.05,,,33.99,27.21
3771,27/9/2019,Northern,701.82,500.75,27.00,34.71,257.05,283.06
3772,27/9/2019,Western,1305.42,1060.02,37.14,41.86,45.76,110.52
3773,27/9/2019,Southern,618.34,451.77,46.83,61.24,100.04,149.97
3774,27/9/2019,Eastern,513.67,388.32,,,86.01,84.17
3775,27/9/2019,NorthEastern,34.94,33.13,,,33.99,25.83
3776,28/9/2019,Northern,701.82,449.11,27.00,29.45,257.05,274.59
3777,28/9/2019,Western,1305.42,1023.17,37.14,43.61,45.76,100.39
3778,28/9/2019,Southern,618.34,441.12,46.83,61.14,100.04,162.27
3779,28/9/2019,Eastern,524.27,371.31,,,86.01,82.22
3780,28/9/2019,NorthEastern,34.94,34.76,,,33.99,23.20
3781,29/9/2019,Northern,701.82,402.14,27.00,29.65,257.05,268.23
3782,29/9/2019,Western,1305.42,928.00,37.14,44.12,45.76,101.47
3783,29/9/2019,Southern,618.34,417.23,46.83,61.05,100.04,147.96
3784,29/9/2019,Eastern,526.57,329.95,,,86.01,77.81
3785,29/9/2019,NorthEastern,34.94,34.30,,,33.99,24.01
3786,30/9/2019,Northern,701.82,428.04,27.00,29.50,257.05,274.19
3787,30/9/2019,Western,1313.42,988.81,37.14,44.15,45.76,92.78
3788,30/9/2019,Southern,618.34,455.57,46.83,61.05,100.04,163.95
3789,30/9/2019,Eastern,526.57,328.27,,,86.01,88.67
3790,30/9/2019,NorthEastern,34.94,34.48,,,33.99,22.81
3791,1/10/2019,Northern,702.29,485.81,30.72,29.54,157.27,256.33
3792,1/10/2019,Western,1332.38,1011.09,34.02,43.30,34.47,107.53
3793,1/10/2019,Southern,597.09,466.95,46.77,60.86,84.88,158.79
3794,1/10/2019,Eastern,530.46,345.83,,,64.81,90.19
3795,1/10/2019,NorthEastern,34.89,34.44,,,26.91,23.58
3796,2/10/2019,Northern,705.36,480.29,30.72,30.19,157.27,235.71
3797,2/10/2019,Western,1332.38,992.33,34.02,43.77,34.47,102.53
3798,2/10/2019,Southern,597.09,463.49,46.77,59.97,84.88,155.14
3799,2/10/2019,Eastern,530.46,371.10,,,64.81,88.38
3800,2/10/2019,NorthEastern,34.89,34.12,,,26.91,26.67
3801,3/10/2019,Northern,705.36,530.65,30.72,34.18,157.27,216.02
3802,3/10/2019,Western,1332.38,1067.69,34.02,44.04,34.47,105.36
3803,3/10/2019,Southern,597.09,493.35,46.77,56.18,84.88,152.65
3804,3/10/2019,Eastern,530.46,402.84,,,64.81,95.33
3805,3/10/2019,NorthEastern,34.89,35.60,,,26.91,23.99
3806,4/10/2019,Northern,705.36,533.05,30.72,34.80,157.27,214.56
3807,4/10/2019,Western,1332.38,1079.78,34.02,44.16,34.47,97.66
3808,4/10/2019,Southern,600.88,514.45,46.77,56.43,84.88,110.43
3809,4/10/2019,Eastern,530.46,433.06,,,64.81,105.92
3810,4/10/2019,NorthEastern,34.89,40.64,,,26.91,23.48
3811,5/10/2019,Northern,705.36,555.91,30.72,35.04,157.27,209.96
3812,5/10/2019,Western,1332.38,1092.20,34.02,44.12,34.47,98.86
3813,5/10/2019,Southern,597.38,519.98,46.77,56.08,84.88,96.11
3814,5/10/2019,Eastern,530.46,455.42,,,64.81,91.02
3815,5/10/2019,NorthEastern,34.89,40.46,,,26.91,23.05
3816,6/10/2019,Northern,702.58,570.34,30.72,34.97,157.27,206.44
3817,6/10/2019,Western,1343.26,1045.30,34.02,44.06,34.47,95.49
3818,6/10/2019,Southern,597.38,476.13,46.77,60.15,84.88,91.32
3819,6/10/2019,Eastern,530.46,430.30,,,64.81,82.88
3820,6/10/2019,NorthEastern,34.89,38.96,,,26.91,23.09
3821,7/10/2019,Northern,702.58,576.76,30.72,35.03,157.27,204.22
3822,7/10/2019,Western,1343.26,1076.27,34.02,44.07,34.47,99.83
3823,7/10/2019,Southern,597.38,458.20,46.77,61.60,84.88,97.37
3824,7/10/2019,Eastern,530.46,416.73,,,64.81,79.35
3825,7/10/2019,NorthEastern,34.89,36.63,,,26.91,17.84
3826,8/10/2019,Northern,702.58,545.57,30.72,35.11,157.27,207.69
3827,8/10/2019,Western,1343.26,982.72,34.02,44.06,34.47,97.57
3828,8/10/2019,Southern,597.38,430.65,46.77,61.55,84.88,128.77
3829,8/10/2019,Eastern,530.46,384.79,,,64.81,78.00
3830,8/10/2019,NorthEastern,34.89,32.73,,,26.91,17.43
3831,9/10/2019,Northern,702.58,579.08,30.72,35.12,157.27,198.70
3832,9/10/2019,Western,1343.26,1056.87,34.02,43.99,34.47,100.69
3833,9/10/2019,Southern,597.38,456.24,46.77,61.15,84.88,144.59
3834,9/10/2019,Eastern,528.19,388.32,,,64.81,87.17
3835,9/10/2019,NorthEastern,34.89,32.22,,,26.91,16.78
3836,10/10/2019,Northern,702.58,611.73,30.72,35.19,157.27,199.06
3837,10/10/2019,Western,1343.26,1108.71,34.02,43.98,34.47,99.67
3838,10/10/2019,Southern,597.38,486.29,46.77,61.10,84.88,155.45
3839,10/10/2019,Eastern,528.19,414.17,,,64.81,89.64
3840,10/10/2019,NorthEastern,34.89,35.06,,,26.91,16.21
3841,11/10/2019,Northern,711.55,611.54,30.72,35.25,157.27,185.76
3842,11/10/2019,Western,1343.26,1148.18,34.02,44.14,34.47,88.07
3843,11/10/2019,Southern,605.33,490.32,46.77,61.02,84.88,165.76
3844,11/10/2019,Eastern,528.19,422.06,,,64.81,89.45
3845,11/10/2019,NorthEastern,34.89,35.60,,,26.91,15.40
3846,12/10/2019,Northern,711.55,609.08,30.72,35.19,157.27,185.76
3847,12/10/2019,Western,1343.26,1163.14,34.02,44.12,34.47,73.23
3848,12/10/2019,Southern,605.33,493.22,46.77,60.82,84.88,153.82
3849,12/10/2019,Eastern,528.19,437.83,,,64.81,87.63
3850,12/10/2019,NorthEastern,34.89,34.77,,,26.91,15.01
3851,13/10/2019,Northern,711.55,581.67,30.72,35.12,157.27,178.42
3852,13/10/2019,Western,1343.26,1128.25,34.02,44.06,34.47,73.55
3853,13/10/2019,Southern,605.33,478.63,46.77,61.75,84.88,134.20
3854,13/10/2019,Eastern,528.19,433.47,,,64.81,80.06
3855,13/10/2019,NorthEastern,34.89,34.28,,,26.91,13.54
3856,14/10/2019,Northern,714.33,623.67,30.72,35.17,157.27,172.16
3857,14/10/2019,Western,1343.26,1175.17,34.02,44.06,34.47,89.24
3858,14/10/2019,Southern,605.33,487.01,46.77,58.48,84.88,149.53
3859,14/10/2019,Eastern,528.19,451.03,,,64.81,79.85
3860,14/10/2019,NorthEastern,34.89,35.00,,,26.91,13.39
3861,15/10/2019,Northern,711.29,628.74,30.72,35.16,157.27,170.86
3862,15/10/2019,Western,1341.76,1196.52,34.02,44.03,34.47,81.92
3863,15/10/2019,Southern,605.37,509.50,46.77,38.67,84.88,151.38
3864,15/10/2019,Eastern,528.19,464.97,,,64.81,78.80
3865,15/10/2019,NorthEastern,34.89,32.16,,,26.91,12.80
3866,16/10/2019,Northern,711.29,626.83,30.72,35.12,157.27,166.43
3867,16/10/2019,Western,1341.76,1215.99,34.02,44.06,34.47,73.11
3868,16/10/2019,Southern,612.50,526.97,46.77,38.85,84.88,145.68
3869,16/10/2019,Eastern,528.19,466.91,,,64.81,74.07
3870,16/10/2019,NorthEastern,34.89,31.53,,,26.91,11.99
3871,17/10/2019,Northern,711.29,628.69,30.72,35.17,157.27,164.31
3872,17/10/2019,Western,1341.76,1236.71,34.02,44.10,34.47,83.78
3873,17/10/2019,Southern,612.50,496.24,46.77,53.89,84.88,148.90
3874,17/10/2019,Eastern,528.19,454.64,,,64.81,75.77
3875,17/10/2019,NorthEastern,34.89,31.25,,,26.91,12.10
3876,18/10/2019,Northern,711.29,583.54,30.72,35.14,157.27,162.90
3877,18/10/2019,Western,1341.76,1238.35,34.02,44.05,34.47,74.22
3878,18/10/2019,Southern,612.50,484.38,46.77,61.13,84.88,126.43
3879,18/10/2019,Eastern,528.19,462.95,,,64.81,74.54
3880,18/10/2019,NorthEastern,34.89,30.59,,,26.91,11.81
3881,19/10/2019,Northern,713.94,570.67,30.72,35.17,157.27,161.63
3882,19/10/2019,Western,1341.76,1203.20,34.02,44.13,34.47,67.49
3883,19/10/2019,Southern,612.50,491.80,46.77,48.47,84.88,95.36
3884,19/10/2019,Eastern,528.19,455.96,,,64.81,73.25
3885,19/10/2019,NorthEastern,34.89,31.32,,,26.91,11.69
3886,20/10/2019,Northern,711.29,542.82,30.72,35.28,157.27,159.31
3887,20/10/2019,Western,1341.76,1151.99,34.02,44.17,34.47,60.55
3888,20/10/2019,Southern,612.50,453.79,46.77,47.50,84.88,94.38
3889,20/10/2019,Eastern,528.19,438.83,,,64.81,68.23
3890,20/10/2019,NorthEastern,35.47,28.83,,,26.91,11.26
3891,21/10/2019,Northern,711.29,532.82,30.72,35.35,157.27,160.46
3892,21/10/2019,Western,1341.76,1143.61,34.02,44.13,34.47,76.54
3893,21/10/2019,Southern,613.50,447.17,46.77,47.63,84.88,132.52
3894,21/10/2019,Eastern,528.19,426.52,,,64.81,67.59
3895,21/10/2019,NorthEastern,35.47,28.38,,,26.91,10.57
3896,22/10/2019,Northern,714.33,523.80,30.72,35.17,157.27,155.74
3897,22/10/2019,Western,1341.76,1168.27,34.02,44.17,34.47,82.66
3898,22/10/2019,Southern,613.50,440.54,46.77,51.34,84.88,154.61
3899,22/10/2019,Eastern,528.19,431.44,,,64.81,66.35
3900,22/10/2019,NorthEastern,35.47,29.13,,,26.91,11.35
3901,23/10/2019,Northern,714.33,527.15,30.72,34.16,157.27,158.47
3902,23/10/2019,Western,1337.94,1142.78,34.02,44.10,34.47,77.66
3903,23/10/2019,Southern,613.50,422.36,46.77,61.65,84.88,142.68
3904,23/10/2019,Eastern,528.19,438.77,,,64.81,61.47
3905,23/10/2019,NorthEastern,35.47,33.08,,,26.91,10.85
3906,24/10/2019,Northern,714.33,524.94,30.72,35.43,157.27,155.07
3907,24/10/2019,Western,1337.94,1103.60,34.02,44.21,34.47,72.36
3908,24/10/2019,Southern,613.50,405.30,46.77,61.86,84.88,136.76
3909,24/10/2019,Eastern,528.19,416.14,,,64.81,63.73
3910,24/10/2019,NorthEastern,35.47,32.92,,,26.91,10.54
3911,25/10/2019,Northern,714.26,533.61,30.72,32.58,157.27,152.57
3912,25/10/2019,Western,1337.94,1060.10,34.02,44.18,34.47,69.99
3913,25/10/2019,Southern,613.50,399.42,46.77,61.99,84.88,141.52
3914,25/10/2019,Eastern,528.19,390.90,,,64.81,63.93
3915,25/10/2019,NorthEastern,35.47,31.49,,,26.91,10.95
3916,26/10/2019,Northern,714.26,513.71,30.72,30.62,157.27,150.46
3917,26/10/2019,Western,1337.94,981.09,34.02,43.30,34.47,62.00
3918,26/10/2019,Southern,603.70,376.55,46.77,61.16,84.88,150.03
3919,26/10/2019,Eastern,528.19,372.94,,,64.81,64.09
3920,26/10/2019,NorthEastern,35.47,29.52,,,26.91,15.42
3921,27/10/2019,Northern,714.26,496.38,30.72,31.47,157.27,153.02
3922,27/10/2019,Western,1340.74,918.29,34.02,38.64,34.47,59.51
3923,27/10/2019,Southern,603.70,333.01,46.77,61.07,84.88,140.29
3924,27/10/2019,Eastern,528.19,374.66,,,64.81,64.09
3925,27/10/2019,NorthEastern,35.47,30.46,,,26.91,18.28
3926,28/10/2019,Northern,716.91,452.11,30.72,35.11,157.27,143.97
3927,28/10/2019,Western,1340.74,905.77,34.02,38.63,34.47,64.34
3928,28/10/2019,Southern,603.70,310.22,46.77,60.89,84.88,148.61
3929,28/10/2019,Eastern,528.19,382.96,,,64.81,68.18
3930,28/10/2019,NorthEastern,35.47,31.40,,,26.91,15.82
3931,29/10/2019,Northern,716.98,459.38,30.72,31.08,157.27,136.70
3932,29/10/2019,Western,1340.74,987.29,34.02,38.60,34.47,41.00
3933,29/10/2019,Southern,603.70,322.37,46.77,60.87,84.88,150.42
3934,29/10/2019,Eastern,527.42,391.34,,,64.81,62.07
3935,29/10/2019,NorthEastern,35.47,34.29,,,26.91,15.76
3936,30/10/2019,Northern,716.98,490.32,30.72,30.97,157.27,138.88
3937,30/10/2019,Western,1340.74,1013.70,34.02,38.56,34.47,50.28
3938,30/10/2019,Southern,603.70,341.24,46.77,61.97,84.88,156.15
3939,30/10/2019,Eastern,527.42,392.62,,,64.81,64.54
3940,30/10/2019,NorthEastern,35.47,35.45,,,26.91,15.42
3941,31/10/2019,Northern,716.98,514.54,30.72,32.28,157.27,138.37
3942,31/10/2019,Western,1340.74,1058.90,34.02,36.59,34.47,49.13
3943,31/10/2019,Southern,603.70,341.38,46.77,61.82,84.88,161.89
3944,31/10/2019,Eastern,527.42,402.32,,,64.81,62.07
3945,31/10/2019,NorthEastern,35.47,34.75,,,26.91,14.93
3946,1/11/2019,Northern,678.04,531.00,30.83,34.09,117.75,140.00
3947,1/11/2019,Western,1302.91,1096.04,23.07,23.79,36.40,54.13
3948,1/11/2019,Southern,580.74,356.70,67.23,61.48,64.27,163.37
3949,1/11/2019,Eastern,480.63,401.70,,,37.92,63.16
3950,1/11/2019,NorthEastern,35.52,34.95,,,18.37,12.94
3951,2/11/2019,Northern,678.04,534.60,30.83,35.19,117.75,136.60
3952,2/11/2019,Western,1302.91,1109.17,23.07,23.97,36.40,56.82
3953,2/11/2019,Southern,580.74,376.99,67.23,53.42,64.27,168.61
3954,2/11/2019,Eastern,480.63,425.24,,,37.92,58.06
3955,2/11/2019,NorthEastern,35.52,34.68,,,18.37,12.39
3956,3/11/2019,Northern,678.15,514.18,30.83,35.40,117.75,136.31
3957,3/11/2019,Western,1302.91,1059.68,23.07,25.39,36.40,50.23
3958,3/11/2019,Southern,580.74,361.95,67.23,61.62,64.27,154.31
3959,3/11/2019,Eastern,480.63,438.64,,,37.92,50.98
3960,3/11/2019,NorthEastern,35.52,35.40,,,18.37,12.19
3961,4/11/2019,Northern,668.86,546.36,30.83,35.13,117.75,136.41
3962,4/11/2019,Western,1302.91,1114.02,23.07,25.59,36.40,53.55
3963,4/11/2019,Southern,580.74,398.19,67.23,61.61,64.27,165.73
3964,4/11/2019,Eastern,480.63,459.75,,,37.92,53.80
3965,4/11/2019,NorthEastern,35.52,35.88,,,18.37,11.59
3966,5/11/2019,Northern,668.86,542.79,30.83,35.44,117.75,138.45
3967,5/11/2019,Western,1300.35,1147.66,23.07,25.75,36.40,49.12
3968,5/11/2019,Southern,580.74,446.18,67.23,59.46,64.27,147.46
3969,5/11/2019,Eastern,480.63,472.65,,,37.92,49.49
3970,5/11/2019,NorthEastern,35.52,36.12,,,18.37,11.37
3971,6/11/2019,Northern,670.82,537.90,30.83,36.48,117.75,130.75
3972,6/11/2019,Western,1300.35,1164.20,23.07,25.69,36.40,44.60
3973,6/11/2019,Southern,580.74,481.58,67.23,56.84,64.27,135.04
3974,6/11/2019,Eastern,480.63,494.02,,,37.92,44.33
3975,6/11/2019,NorthEastern,35.52,35.04,,,18.37,12.19
3976,7/11/2019,Northern,670.82,506.62,30.83,35.49,117.75,135.34
3977,7/11/2019,Western,1300.35,1134.20,23.07,25.69,36.40,36.75
3978,7/11/2019,Southern,571.91,483.72,67.23,55.82,64.27,110.97
3979,7/11/2019,Eastern,480.63,463.50,,,37.92,42.38
3980,7/11/2019,NorthEastern,35.52,33.98,,,18.37,11.84
3981,8/11/2019,Northern,657.39,490.89,30.83,35.31,117.75,134.79
3982,8/11/2019,Western,1315.13,1076.16,23.07,25.64,36.40,31.64
3983,8/11/2019,Southern,571.91,477.80,67.23,55.77,64.27,119.56
3984,8/11/2019,Eastern,484.24,449.91,,,37.92,40.23
3985,8/11/2019,NorthEastern,34.95,33.48,,,18.37,11.33
3986,9/11/2019,Northern,657.39,485.72,30.83,35.56,117.75,136.86
3987,9/11/2019,Western,1315.13,1087.21,23.07,25.74,36.40,36.81
3988,9/11/2019,Southern,576.09,441.54,67.23,55.86,64.27,150.24
3989,9/11/2019,Eastern,484.24,434.75,,,37.92,40.48
3990,9/11/2019,NorthEastern,34.95,34.17,,,18.37,11.12
3991,10/11/2019,Northern,647.61,482.93,30.83,35.67,117.75,134.04
3992,10/11/2019,Western,1290.39,1083.84,23.07,25.66,36.40,33.83
3993,10/11/2019,Southern,576.09,421.66,67.23,55.79,64.27,127.48
3994,10/11/2019,Eastern,474.57,425.11,,,37.92,44.05
3995,10/11/2019,NorthEastern,34.95,32.83,,,18.37,11.79
3996,11/11/2019,Northern,647.61,502.18,30.83,35.66,117.75,134.44
3997,11/11/2019,Western,1290.39,1165.12,23.07,25.66,36.40,40.68
3998,11/11/2019,Southern,576.09,459.99,67.23,55.83,64.27,128.26
3999,11/11/2019,Eastern,474.57,456.92,,,37.92,42.83
4000,11/11/2019,NorthEastern,34.95,33.87,,,18.37,11.60
4001,12/11/2019,Northern,646.97,504.90,30.83,35.53,117.75,133.00
4002,12/11/2019,Western,1289.69,1177.65,23.07,25.66,36.40,50.85
4003,12/11/2019,Southern,576.09,502.55,67.23,56.01,64.27,109.79
4004,12/11/2019,Eastern,471.22,451.63,,,37.92,45.91
4005,12/11/2019,NorthEastern,34.95,35.47,,,18.37,10.99
4006,13/11/2019,Northern,646.97,517.88,30.83,35.53,117.75,131.79
4007,13/11/2019,Western,1289.69,1179.80,23.07,25.60,36.40,51.14
4008,13/11/2019,Southern,576.09,528.67,67.23,56.14,64.27,89.23
4009,13/11/2019,Eastern,471.22,456.31,,,37.92,42.81
4010,13/11/2019,NorthEastern,34.95,35.14,,,18.37,10.26
4011,14/11/2019,Northern,646.97,515.12,30.83,35.47,117.75,130.02
4012,14/11/2019,Western,1289.69,1156.06,23.07,30.61,36.40,45.96
4013,14/11/2019,Southern,576.09,549.56,67.23,56.22,64.27,97.87
4014,14/11/2019,Eastern,471.22,463.33,,,37.92,37.98
4015,14/11/2019,NorthEastern,34.95,35.05,,,18.37,10.38
4016,15/11/2019,Northern,642.80,503.53,30.83,35.59,117.75,131.65
4017,15/11/2019,Western,1276.96,1172.32,23.07,30.98,36.40,36.65
4018,15/11/2019,Southern,586.65,538.57,67.23,57.19,64.27,96.49
4019,15/11/2019,Eastern,484.03,478.46,,,37.92,39.36
4020,15/11/2019,NorthEastern,34.95,36.01,,,18.37,10.34
4021,16/11/2019,Northern,642.80,492.35,30.83,36.09,117.75,133.95
4022,16/11/2019,Western,1280.76,1197.21,23.07,30.93,36.40,26.10
4023,16/11/2019,Southern,586.65,501.18,67.23,57.09,64.27,93.21
4024,16/11/2019,Eastern,474.70,486.77,,,37.92,39.30
4025,16/11/2019,NorthEastern,34.95,35.46,,,18.37,9.84
4026,17/11/2019,Northern,642.80,477.00,30.83,35.67,117.75,135.33
4027,17/11/2019,Western,1283.32,1141.18,23.07,30.93,36.40,24.66
4028,17/11/2019,Southern,586.65,461.26,67.23,57.13,64.27,77.02
4029,17/11/2019,Eastern,474.70,463.35,,,37.92,32.87
4030,17/11/2019,NorthEastern,34.95,34.29,,,18.37,10.02
4031,18/11/2019,Northern,640.72,487.89,30.83,35.66,117.75,131.29
4032,18/11/2019,Western,1283.32,1214.70,23.07,31.05,36.40,35.04
4033,18/11/2019,Southern,586.65,501.93,67.23,57.21,64.27,95.75
4034,18/11/2019,Eastern,474.70,494.38,,,37.92,37.52
4035,18/11/2019,NorthEastern,34.95,32.56,,,18.37,9.72
4036,19/11/2019,Northern,644.14,502.30,30.83,35.84,117.75,132.69
4037,19/11/2019,Western,1280.76,1228.70,23.07,31.16,36.40,51.18
4038,19/11/2019,Southern,586.65,514.56,67.23,57.08,64.27,100.36
4039,19/11/2019,Eastern,478.05,512.93,,,37.92,38.55
4040,19/11/2019,NorthEastern,34.95,36.23,,,18.37,10.16
4041,20/11/2019,Northern,644.14,519.52,30.83,35.76,117.75,126.63
4042,20/11/2019,Western,1280.76,1224.93,23.07,31.18,36.40,53.32
4043,20/11/2019,Southern,590.29,503.77,67.23,56.09,64.27,98.90
4044,20/11/2019,Eastern,478.05,506.26,,,37.92,38.45
4045,20/11/2019,NorthEastern,34.95,37.15,,,18.37,13.90
4046,21/11/2019,Northern,644.14,514.53,30.83,35.78,117.75,123.82
4047,21/11/2019,Western,1280.76,1243.76,23.07,31.02,36.40,47.10
4048,21/11/2019,Southern,590.29,501.12,67.23,55.82,64.27,94.03
4049,21/11/2019,Eastern,478.05,477.12,,,37.92,35.37
4050,21/11/2019,NorthEastern,34.95,36.76,,,18.37,9.62
4051,22/11/2019,Northern,644.89,519.39,30.83,35.64,117.75,123.34
4052,22/11/2019,Western,1280.76,1254.98,23.07,31.07,36.40,44.23
4053,22/11/2019,Southern,590.29,508.13,67.23,56.31,64.27,92.83
4054,22/11/2019,Eastern,478.05,474.62,,,37.92,35.15
4055,22/11/2019,NorthEastern,34.95,37.59,,,18.37,9.43
4056,23/11/2019,Northern,656.52,516.12,30.83,35.80,117.75,125.38
4057,23/11/2019,Western,1280.76,1188.72,23.07,31.04,36.40,49.98
4058,23/11/2019,Southern,590.29,493.02,67.23,56.39,64.27,82.14
4059,23/11/2019,Eastern,478.05,477.91,,,37.92,30.98
4060,23/11/2019,NorthEastern,34.95,36.74,,,18.37,9.79
4061,24/11/2019,Northern,656.16,490.66,30.83,35.77,117.75,127.08
4062,24/11/2019,Western,1280.76,1162.38,23.07,31.04,36.40,40.14
4063,24/11/2019,Southern,590.29,465.62,67.23,56.47,64.27,72.22
4064,24/11/2019,Eastern,474.70,472.58,,,37.92,84.04
4065,24/11/2019,NorthEastern,34.95,35.79,,,18.37,9.49
4066,25/11/2019,Northern,652.41,517.42,30.83,35.64,117.75,130.56
4067,25/11/2019,Western,1280.76,1205.14,23.07,31.03,36.40,45.13
4068,25/11/2019,Southern,590.29,482.87,67.23,56.24,64.27,86.83
4069,25/11/2019,Eastern,474.70,485.56,,,37.92,30.36
4070,25/11/2019,NorthEastern,34.95,36.50,,,18.37,8.95
4071,26/11/2019,Northern,659.61,507.15,30.83,35.70,117.75,128.90
4072,26/11/2019,Western,1277.76,1245.35,23.07,31.03,36.40,43.64
4073,26/11/2019,Southern,603.49,482.34,67.23,56.36,64.27,80.17
4074,26/11/2019,Eastern,474.70,469.71,,,37.92,28.50
4075,26/11/2019,NorthEastern,34.95,35.15,,,18.37,9.25
4076,27/11/2019,Northern,659.61,495.91,30.83,35.69,117.75,128.48
4077,27/11/2019,Western,1277.76,1223.50,23.07,30.98,36.40,41.61
4078,27/11/2019,Southern,599.49,478.34,67.23,57.00,64.27,88.46
4079,27/11/2019,Eastern,474.70,467.05,,,37.92,24.12
4080,27/11/2019,NorthEastern,34.95,35.67,,,18.37,9.13
4081,28/11/2019,Northern,659.61,469.23,30.83,32.74,117.75,137.58
4082,28/11/2019,Western,1277.76,1213.71,23.07,30.94,36.40,42.64
4083,28/11/2019,Southern,599.49,469.19,67.23,60.93,64.27,84.00
4084,28/11/2019,Eastern,474.70,466.69,,,37.92,26.02
4085,28/11/2019,NorthEastern,34.95,35.43,,,18.37,9.26
4086,29/11/2019,Northern,659.97,464.07,30.83,35.92,117.75,133.25
4087,29/11/2019,Western,1277.76,1229.02,23.07,31.07,36.40,48.26
4088,29/11/2019,Southern,599.49,476.32,67.23,61.33,64.27,88.87
4089,29/11/2019,Eastern,478.20,466.84,,,37.92,32.55
4090,29/11/2019,NorthEastern,34.95,36.08,,,18.37,9.04
4091,30/11/2019,Northern,659.97,457.33,30.83,35.94,117.75,130.02
4092,30/11/2019,Western,1273.55,1218.82,23.07,30.90,36.40,53.11
4093,30/11/2019,Southern,599.49,483.80,67.23,54.82,64.27,81.41
4094,30/11/2019,Eastern,478.20,467.16,,,37.92,30.39
4095,30/11/2019,NorthEastern,34.95,34.05,,,18.37,9.10
4096,1/12/2019,Northern,637.62,441.19,30.72,34.13,104.80,128.33
4097,1/12/2019,Western,1272.14,1195.03,23.02,25.52,33.35,42.98
4098,1/12/2019,Southern,604.03,436.72,67.16,60.59,59.11,85.77
4099,1/12/2019,Eastern,470.22,456.47,,,25.63,26.69
4100,1/12/2019,NorthEastern,34.92,35.75,,,14.60,8.76
4101,2/12/2019,Northern,637.72,472.56,30.72,30.47,104.80,128.64
4102,2/12/2019,Western,1272.14,1177.91,23.02,25.51,33.35,58.84
4103,2/12/2019,Southern,604.03,454.70,67.16,50.72,59.11,83.60
4104,2/12/2019,Eastern,464.60,472.86,,,25.63,29.95
4105,2/12/2019,NorthEastern,34.92,37.50,,,14.60,9.13
4106,3/12/2019,Northern,637.72,482.41,30.72,30.53,104.80,124.31
4107,3/12/2019,Western,1269.64,1197.56,23.02,28.16,33.35,46.76
4108,3/12/2019,Southern,604.03,436.23,67.16,52.13,59.11,78.85
4109,3/12/2019,Eastern,464.60,488.24,,,25.63,23.97
4110,3/12/2019,NorthEastern,35.44,36.69,,,14.60,8.13
4111,4/12/2019,Northern,639.36,493.60,30.72,30.31,104.80,127.65
4112,4/12/2019,Western,1269.64,1211.65,23.02,30.82,33.35,53.16
4113,4/12/2019,Southern,604.03,437.85,67.16,52.52,59.11,66.78
4114,4/12/2019,Eastern,467.64,474.32,,,25.63,25.40
4115,4/12/2019,NorthEastern,35.44,35.49,,,14.60,8.29
4116,5/12/2019,Northern,639.36,486.08,30.72,34.86,104.80,131.49
4117,5/12/2019,Western,1269.64,1227.03,23.02,30.77,33.35,58.76
4118,5/12/2019,Southern,613.81,452.38,67.16,57.63,59.11,76.03
4119,5/12/2019,Eastern,467.64,480.52,,,25.63,18.06
4120,5/12/2019,NorthEastern,35.44,35.20,,,14.60,8.39
4121,6/12/2019,Northern,639.36,492.56,30.72,31.34,104.80,130.09
4122,6/12/2019,Western,1269.64,1226.46,23.02,30.97,33.35,54.82
4123,6/12/2019,Southern,613.81,467.99,67.16,59.25,59.11,81.80
4124,6/12/2019,Eastern,486.52,475.91,,,25.63,25.63
4125,6/12/2019,NorthEastern,35.44,37.50,,,14.60,8.05
4126,7/12/2019,Northern,639.36,497.53,30.72,26.80,104.80,128.78
4127,7/12/2019,Western,1269.64,1180.16,23.02,31.05,33.35,58.55
4128,7/12/2019,Southern,613.81,449.02,67.16,59.51,59.11,88.43
4129,7/12/2019,Eastern,486.52,475.01,,,25.63,23.74
4130,7/12/2019,NorthEastern,35.44,36.51,,,14.60,8.02
4131,8/12/2019,Northern,639.36,482.98,30.72,25.66,104.80,131.35
4132,8/12/2019,Western,1269.64,1160.90,23.02,30.95,33.35,47.98
4133,8/12/2019,Southern,613.81,420.92,67.16,59.49,59.11,83.58
4134,8/12/2019,Eastern,486.52,458.64,,,25.63,30.36
4135,8/12/2019,NorthEastern,35.44,34.39,,,14.60,7.98
4136,9/12/2019,Northern,641.66,507.81,30.72,25.62,104.80,131.40
4137,9/12/2019,Western,1269.64,1265.63,23.02,30.95,33.35,61.26
4138,9/12/2019,Southern,613.81,455.56,67.16,58.43,59.11,94.46
